id_commande,id_client,date_commande,montant_total
8436,8743,2022-09-29,22972.79
8437,4901,2024-07-29,11782.0
8438,2240,2023-10-12,8567.0
8439,1231,2024-09-19,11886.16
8440,7146,2023-03-13,17270.04
8441,8358,2024-09-02,25183.81
8442,8043,2024-01-25,6061.95
8443,4827,2024-02-19,24662.36
8444,3073,2024-05-27,43976.37
8445,3914,2022-05-27,1860.58
8446,615,2022-06-13,4637.14
8447,4943,2024-10-19,10233.81
8448,6209,2022-08-16,4309.93
8449,9464,2022-09-08,11597.84
8450,2775,2023-08-10,4168.16
8451,2487,2023-05-26,11449.29
8452,5708,2022-09-01,20059.02
8453,785,2023-08-05,8764.89
8454,3891,2022-06-05,14716.57
8455,5498,2022-06-18,23495.5
8456,5432,2023-03-23,8480.05
8457,6734,2022-04-16,25796.12
8458,3040,2024-06-06,10674.23
8459,1089,2024-03-06,25995.66
8460,8977,2024-04-12,22007.52
8461,5643,2023-06-03,18008.43
8462,2740,2023-11-22,27495.8
8463,2876,2023-10-24,13254.83
8464,5110,2024-10-14,24903.21
8465,34,2022-06-03,22074.96
8466,5953,2022-10-12,5660.22
8467,7972,2023-08-03,8337.17
8468,7644,2022-05-14,9530.45
8469,8530,2023-07-20,19332.91
8470,5881,2024-12-12,719.58
8471,6397,2024-05-22,6376.57
8472,8302,2023-08-02,17094.59
8473,957,2023-03-29,18582.47
8474,6050,2022-03-04,409.36
8475,9681,2022-08-06,22280.23
8476,7090,2023-11-29,2088.4
8477,5700,2024-07-13,15339.56
8478,3412,2024-04-03,35000.81
8479,5965,2024-01-19,10462.68
8480,4854,2024-10-30,31674.69
8481,3019,2022-10-26,21094.84
8482,1416,2024-07-07,23999.77
8483,2557,2024-07-22,5692.32
8484,6623,2024-03-09,14265.31
8485,5925,2022-09-30,2931.06
8486,6013,2024-04-09,10170.25
8487,4244,2022-02-23,10169.85
8488,131,2024-02-23,22683.06
8489,370,2024-09-02,16670.63
8490,1360,2022-03-29,22945.11
8491,4497,2023-08-26,22827.25
8492,3646,2022-08-16,16421.02
8493,6195,2022-01-11,9671.55
8494,6898,2024-11-08,19418.86
8495,4271,2023-01-04,25241.97
8496,8388,2022-03-24,1704.8
8497,1682,2024-06-30,20183.45
8498,57,2022-01-11,6593.02
8499,6704,2024-04-23,7732.2
8500,4456,2022-05-01,4610.37
8501,7961,2022-07-25,10487.02
8502,8787,2022-10-05,22662.55
8503,127,2022-10-16,6681.76
8504,6679,2024-08-24,23931.32
8505,3149,2022-12-12,16782.44
8506,1824,2024-10-24,26400.43
8507,5754,2022-09-07,17089.73
8508,2294,2022-11-27,16441.73
8509,2341,2023-04-15,23643.43
8510,2966,2022-10-31,7465.57
8511,9111,2022-12-25,10350.27
8512,4652,2022-11-14,17129.28
8513,8783,2022-01-27,19097.97
8514,7718,2023-07-23,16066.4
8515,2549,2023-11-01,23199.55
8516,3156,2024-12-13,13637.07
8517,9929,2024-01-04,5393.46
8518,524,2023-09-01,31819.54
8519,4472,2022-01-03,20221.23
8520,640,2022-07-08,6598.86
8521,7412,2023-07-03,14789.86
8522,3739,2022-08-26,12176.54
8523,1668,2024-02-03,7398.45
8524,4035,2022-08-25,3826.46
8525,487,2023-12-12,8859.01
8526,3183,2023-10-06,10200.12
8527,7259,2023-10-15,1134.17
8528,2699,2022-10-26,2023.92
8529,9701,2024-12-22,28494.08
8530,126,2022-09-26,15758.36
8531,4740,2024-06-13,26237.17
8532,5889,2022-08-29,12974.27
8533,9119,2024-09-29,8089.0
8534,9811,2022-03-25,15585.42
8535,8589,2024-08-09,23525.12
8536,479,2023-05-08,9276.16
8537,8855,2022-09-19,10968.87
8538,1193,2022-02-05,5757.19
8539,4917,2022-02-18,1995.4
8540,4714,2022-07-29,11188.73
8541,3975,2023-11-06,16795.4
8542,1265,2023-09-10,9937.89
8543,2069,2023-11-13,24519.86
8544,1567,2024-11-11,8450.81
8545,4718,2023-06-22,18799.68
8546,9105,2024-08-19,24884.01
8547,7441,2024-04-19,15042.89
8548,2112,2023-08-13,20777.44
8549,2872,2022-03-16,7507.85
8550,8355,2022-06-24,13456.4
8551,370,2023-04-03,24153.85
8552,3638,2024-02-29,21373.12
8553,8155,2023-12-07,7625.02
8554,3725,2022-02-21,7244.0
8555,9148,2024-08-09,14477.15
8556,2391,2022-08-25,18678.67
8557,3636,2022-07-19,15770.09
8558,4106,2024-06-29,23696.04
8559,6595,2023-05-06,19627.45
8560,5226,2022-01-29,2585.88
8561,9053,2023-11-11,20229.5
8562,5644,2023-10-24,1799.97
8563,6097,2024-10-06,14779.04
8564,342,2023-09-19,14508.67
8565,3057,2023-07-24,11518.15
8566,6867,2022-01-02,6212.19
8567,9281,2024-05-30,8920.61
8568,4884,2022-04-11,32367.8
8569,2511,2024-01-06,33455.5
8570,9958,2024-11-30,8897.58
8571,243,2024-05-28,8856.12
8572,1093,2024-02-12,8670.42
8573,6366,2022-04-10,20260.2
8574,6888,2023-11-11,15535.78
8575,3942,2024-07-30,27937.25
8576,7412,2023-04-24,14211.31
8577,6083,2023-07-14,31256.88
8578,709,2024-06-28,19920.36
8579,6539,2022-06-19,23242.72
8580,2358,2023-10-14,18809.2
8581,6790,2024-06-28,8572.85
8582,3649,2022-07-10,17176.37
8583,9178,2024-05-06,29109.54
8584,4897,2022-05-22,3033.68
8585,2294,2022-04-30,17080.51
8586,3604,2024-01-03,2172.26
8587,8390,2022-02-11,17987.03
8588,3186,2023-07-29,20734.54
8589,6529,2024-09-07,13569.54
8590,6518,2022-11-26,8738.19
8591,4414,2023-08-29,14365.74
8592,7534,2023-09-10,35069.02
8593,2955,2024-10-18,4029.83
8594,150,2023-10-24,13641.56
8595,4621,2024-12-24,9984.44
8596,3939,2023-01-13,22067.64
8597,4105,2022-10-16,38020.97
8598,3484,2022-12-23,34526.18
8599,8394,2023-09-10,16637.19
8600,523,2022-01-10,18098.75
8601,1311,2023-07-15,22208.6
8602,2065,2024-07-19,0.0
8603,1813,2023-09-23,34214.54
8604,5604,2023-11-09,19878.6
8605,6527,2023-05-21,19231.83
8606,5368,2022-08-10,22118.63
8607,5539,2024-12-30,4397.28
8608,7513,2023-10-08,10571.46
8609,9584,2023-08-01,17639.49
8610,6295,2022-02-28,7936.13
8611,8176,2022-12-23,20050.47
8612,245,2024-02-15,13230.86
8613,4548,2022-11-29,31332.15
8614,6045,2022-12-03,19444.1
8615,1007,2024-07-15,18927.49
8616,3489,2023-05-05,27018.28
8617,2366,2023-03-30,28031.47
8618,9827,2023-11-24,15914.93
8619,5880,2023-08-20,17146.59
8620,3642,2023-01-07,3396.23
8621,5279,2022-06-19,7102.86
8622,8608,2022-10-13,22468.82
8623,3709,2024-03-03,9764.74
8624,4580,2022-04-05,15814.21
8625,2291,2022-02-11,32224.84
8626,6428,2024-06-10,11675.82
8627,9832,2023-01-12,2765.45
8628,7252,2022-07-05,8211.07
8629,1626,2022-11-20,26937.4
8630,4842,2024-09-21,20988.53
8631,9835,2022-11-18,15519.1
8632,2147,2022-10-12,3511.92
8633,4949,2022-02-24,23878.48
8634,6673,2022-06-28,3966.64
8635,8874,2024-08-08,13322.49
8636,1954,2022-12-29,19539.24
8637,3945,2024-01-06,2363.02
8638,6654,2022-12-27,22625.93
8639,9898,2024-02-23,17754.2
8640,7780,2023-03-06,12513.1
8641,6492,2022-01-11,8851.42
8642,2068,2023-03-30,13863.73
8643,541,2023-12-28,10974.56
8644,1985,2023-03-18,7729.92
8645,9608,2023-04-18,14041.08
8646,8194,2022-11-18,26240.08
8647,4950,2022-04-03,32177.78
8648,5871,2024-12-24,14783.55
8649,3031,2022-01-16,16658.41
8650,739,2022-11-06,21679.31
8651,1561,2024-05-06,15737.48
8652,1741,2022-04-10,14077.05
8653,3990,2023-05-06,6517.45
8654,6123,2023-03-10,16981.62
8655,8019,2023-04-08,2899.28
8656,1389,2024-09-24,11863.39
8657,34,2022-05-07,12180.26
8658,356,2022-04-30,8172.53
8659,9532,2023-01-12,24592.73
8660,7050,2023-12-01,5708.2
8661,6174,2022-07-23,20678.21
8662,3019,2022-10-27,19695.77
8663,6170,2023-11-29,7397.55
8664,8065,2023-07-30,12571.64
8665,8424,2022-05-12,1382.89
8666,5799,2024-01-25,15943.55
8667,41,2023-09-26,13284.25
8668,9493,2024-07-09,18347.17
8669,3718,2022-10-20,33941.64
8670,4681,2022-01-01,15212.57
8671,3559,2023-12-06,26399.36
8672,3840,2022-10-07,20927.67
8673,6309,2022-06-19,18233.25
8674,7627,2024-08-17,18065.96
8675,1237,2024-12-30,9109.07
8676,5432,2023-08-07,9256.53
8677,4746,2024-02-11,17679.79
8678,4718,2024-06-22,11036.2
8679,7274,2023-05-17,25416.04
8680,1938,2022-01-27,20824.46
8681,5780,2023-08-29,29133.58
8682,1711,2023-02-06,22310.58
8683,7396,2022-06-14,3095.4
8684,7011,2024-10-18,22541.17
8685,7013,2024-05-11,7783.99
8686,958,2023-11-28,15828.04
8687,2897,2023-12-07,13665.78
8688,6850,2024-08-22,11869.7
8689,2049,2022-05-18,15632.01
8690,9429,2022-02-24,11024.53
8691,9074,2022-11-24,30611.49
8692,5262,2022-06-27,11563.04
8693,8970,2024-09-03,11842.22
8694,6665,2022-04-23,4135.25
8695,981,2022-06-01,9860.58
8696,2164,2022-11-16,30868.09
8697,1135,2023-05-19,7320.04
8698,6403,2022-08-22,26181.52
8699,8964,2024-09-06,6874.44
8700,394,2024-06-23,15873.99
8701,7829,2024-03-02,47254.5
8702,3351,2024-05-25,12267.79
8703,4032,2023-11-18,33361.21
8704,2477,2022-10-05,20074.3
8705,7968,2023-02-11,10743.06
8706,8834,2022-09-10,15375.69
8707,9598,2023-12-30,7618.88
8708,1174,2022-11-15,15364.73
8709,6203,2022-10-10,15148.74
8710,4661,2024-11-24,7384.04
8711,6024,2024-11-15,13429.02
8712,3616,2024-04-28,12247.92
8713,1373,2024-10-16,10417.78
8714,4687,2022-06-20,9110.33
8715,9934,2022-11-08,33455.69
8716,3155,2023-10-01,20987.27
8717,657,2022-02-14,21678.06
8718,4012,2022-03-01,13706.27
8719,5516,2024-07-17,8361.75
8720,9336,2023-05-19,0.0
8721,3987,2022-11-01,10440.92
8722,3395,2022-05-30,14226.94
8723,4255,2022-10-21,31447.29
8724,5646,2024-06-14,6820.8
8725,6228,2024-10-25,12147.83
8726,3420,2024-02-18,15283.49
8727,7844,2022-09-17,6553.38
8728,1693,2023-06-13,11287.77
8729,9073,2024-10-02,24539.76
8730,8142,2023-02-18,11910.4
8731,5612,2024-04-25,15515.35
8732,5585,2022-05-27,8615.48
8733,8582,2023-03-07,19669.44
8734,676,2022-10-13,8676.2
8735,1612,2022-07-13,10588.79
8736,497,2023-07-17,23352.04
8737,5786,2024-03-05,16834.96
8738,7012,2022-12-02,11883.93
8739,4798,2024-03-15,8736.51
8740,7063,2023-01-12,19487.57
8741,3610,2024-06-30,30376.2
8742,1043,2024-01-26,25635.39
8743,7993,2022-10-23,4325.35
8744,4582,2023-01-10,3603.32
8745,5660,2023-10-10,19643.09
8746,4079,2023-03-28,7303.08
8747,5988,2024-09-28,17072.04
8748,5145,2024-03-14,29702.71
8749,7689,2024-03-01,13053.44
8750,4263,2024-04-21,20129.44
8751,7231,2024-12-19,11911.37
8752,4809,2024-11-13,12498.18
8753,2618,2024-05-22,27809.94
8754,4566,2022-12-04,9461.79
8755,6023,2023-08-13,20548.26
8756,356,2022-09-04,11636.28
8757,6665,2023-09-21,5710.02
8758,5160,2022-10-10,16932.01
8759,6772,2022-01-12,25869.37
8760,9298,2022-09-23,24314.17
8761,5358,2024-05-07,36910.01
8762,8747,2024-02-24,16632.49
8763,1800,2023-11-15,21874.09
8764,889,2022-10-20,9324.88
8765,2071,2024-05-13,16022.27
8766,6847,2024-07-05,12810.57
8767,2939,2024-10-05,10093.12
8768,5236,2023-04-19,18558.64
8769,7223,2022-02-14,5841.66
8770,4218,2023-03-18,21852.33
8771,2269,2023-07-06,18327.47
8772,2147,2022-05-30,12017.84
8773,4935,2022-08-14,14227.97
8774,6083,2024-06-14,15165.5
8775,3049,2022-01-09,16570.31
8776,3210,2022-10-29,7433.27
8777,8085,2023-08-23,20597.37
8778,9013,2024-08-03,20746.07
8779,4701,2022-01-13,3839.18
8780,8074,2023-12-08,21974.47
8781,2244,2024-08-07,8054.48
8782,1905,2024-02-05,24971.16
8783,4773,2024-11-30,14245.22
8784,7520,2022-04-17,14228.83
8785,3336,2022-02-19,18114.66
8786,8679,2023-04-17,20553.99
8787,1534,2022-10-02,10388.22
8788,7419,2023-08-23,2043.88
8789,3982,2022-10-22,4922.38
8790,7287,2023-01-31,12879.48
8791,920,2022-11-16,6638.42
8792,5189,2023-07-07,14228.32
8793,6467,2022-05-12,15314.97
8794,6557,2024-09-26,12829.24
8795,193,2024-06-30,9866.8
8796,3230,2024-03-20,10337.97
8797,3600,2024-04-13,6012.65
8798,8524,2022-10-15,22749.35
8799,3285,2024-05-23,14650.06
8800,1849,2022-01-09,12663.95
8801,2267,2022-05-18,9546.83
8802,444,2022-11-07,22068.78
8803,8487,2022-04-11,6133.19
8804,8248,2023-08-22,12364.98
8805,2073,2023-07-04,37707.57
8806,4148,2024-03-05,19120.34
8807,3353,2023-02-21,19717.98
8808,6929,2023-03-12,1218.36
8809,9442,2024-07-13,18507.9
8810,376,2024-02-20,14961.52
8811,2727,2024-11-09,27419.85
8812,8172,2024-04-10,3312.7
8813,3389,2022-06-25,24330.91
8814,143,2024-02-20,14400.67
8815,4149,2023-11-19,12953.7
8816,7125,2023-08-09,11021.04
8817,394,2022-09-30,5220.73
8818,6870,2024-01-29,5644.08
8819,9311,2023-07-28,15430.25
8820,1864,2022-04-17,9253.0
8821,2386,2023-01-20,14213.28
8822,6056,2023-06-20,15937.74
8823,9240,2022-07-11,8393.85
8824,6131,2023-03-17,10341.72
8825,15,2022-04-13,10370.27
8826,1775,2022-06-08,14323.27
8827,4781,2023-11-11,23604.58
8828,1798,2024-03-12,9898.78
8829,5653,2024-08-31,17204.16
8830,984,2024-12-22,17688.08
8831,3552,2022-04-10,18077.1
8832,8349,2024-12-08,19622.02
8833,4684,2022-03-15,10374.13
8834,1117,2023-06-07,26729.36
8835,4618,2022-05-06,9078.18
8836,4456,2022-05-06,2171.8
8837,1047,2023-05-11,15350.16
8838,6647,2023-12-15,13379.32
8839,8339,2024-02-28,11730.16
8840,1243,2023-11-28,19908.78
8841,5410,2023-03-14,11232.0
8842,8560,2023-01-27,12531.87
8843,4497,2022-07-31,3958.01
8844,3560,2024-11-20,20016.2
8845,5084,2024-09-04,26547.93
8846,5239,2024-07-27,16731.35
8847,8286,2023-12-23,27980.67
8848,3230,2022-04-13,26714.47
8849,197,2022-03-28,16531.83
8850,6608,2022-07-31,20463.95
8851,5207,2024-11-23,35764.99
8852,4618,2024-02-21,21981.29
8853,1803,2024-07-05,22424.31
8854,7386,2024-09-24,16191.62
8855,592,2023-06-22,11247.41
8856,9965,2022-07-06,11499.24
8857,2536,2022-03-18,19930.14
8858,1683,2024-08-05,19143.92
8859,9934,2024-04-09,16362.37
8860,9155,2024-12-15,24552.64
8861,7926,2023-02-23,17083.58
8862,7143,2022-07-30,8434.13
8863,1749,2022-07-11,7345.18
8864,8454,2024-01-20,28056.59
8865,6952,2024-03-08,9717.86
8866,6921,2024-11-25,21986.19
8867,1396,2022-08-20,19560.82
8868,6315,2024-08-20,18180.92
8869,5837,2024-06-17,12905.84
8870,3309,2024-12-03,11821.23
8871,2619,2023-02-12,15978.32
8872,1076,2024-04-27,19814.93
8873,683,2024-09-02,15474.75
8874,461,2023-10-20,26927.48
8875,8787,2023-11-13,8803.28
8876,6143,2023-03-01,24955.61
8877,4188,2023-01-24,26525.16
8878,8833,2024-01-01,23367.57
8879,9635,2022-05-18,10674.05
8880,6914,2023-12-14,24591.46
8881,7205,2023-11-02,28667.58
8882,8937,2022-11-04,21347.83
8883,4046,2024-01-27,24801.86
8884,3923,2024-01-17,26156.53
8885,9479,2023-05-22,8624.12
8886,2673,2024-11-08,6698.04
8887,2609,2023-08-02,2063.21
8888,6557,2024-03-05,21776.97
8889,1545,2022-10-18,5554.38
8890,7897,2024-08-16,6859.57
8891,9168,2023-11-18,8773.88
8892,1091,2022-03-30,5278.92
8893,8838,2023-11-08,12218.23
8894,6969,2023-07-03,24703.61
8895,8980,2024-05-26,6276.18
8896,9909,2024-09-20,3184.04
8897,71,2023-03-03,27208.33
8898,106,2023-02-19,498.85
8899,8445,2022-11-07,17557.58
8900,3351,2023-11-30,13257.74
8901,7570,2022-11-19,11530.57
8902,7848,2023-01-02,13946.82
8903,7046,2024-02-26,16930.48
8904,4179,2023-03-31,15952.09
8905,1141,2023-10-11,4278.47
8906,1004,2024-01-30,19469.78
8907,5242,2022-12-04,13001.04
8908,8485,2022-09-15,22112.07
8909,4913,2024-01-30,7150.53
8910,1745,2024-05-23,17520.32
8911,73,2023-05-04,18637.37
8912,3121,2024-08-14,14702.83
8913,8769,2022-01-16,10286.97
8914,2050,2024-08-24,11607.7
8915,7483,2022-01-17,12067.16
8916,9103,2023-04-04,28139.18
8917,7927,2022-12-08,16785.96
8918,7687,2024-08-31,14678.11
8919,1900,2024-07-22,22409.81
8920,8213,2022-09-05,18331.06
8921,2298,2023-08-23,2864.12
8922,2102,2023-10-16,7782.43
8923,8257,2024-09-11,14522.14
8924,3251,2024-03-09,7139.13
8925,9873,2022-01-03,11869.78
8926,142,2022-05-06,22717.75
8927,1359,2024-06-25,22560.25
8928,1200,2022-10-27,16768.74
8929,2320,2022-04-09,18184.71
8930,2308,2023-07-25,15111.38
8931,4837,2023-02-01,4510.9
8932,8010,2023-08-18,17328.12
8933,850,2023-03-20,19548.07
8934,7921,2023-12-16,17224.01
8935,7695,2024-07-04,25416.06
8936,7000,2022-07-12,16538.39
8937,9497,2022-09-04,4528.06
8938,1775,2024-08-30,26501.14
8939,5977,2024-02-10,18889.72
8940,5733,2024-06-08,2072.64
8941,6597,2024-03-27,31320.49
8942,6664,2024-07-21,5857.11
8943,667,2023-08-30,19195.41
8944,8586,2024-02-13,16260.64
8945,3192,2023-04-26,34269.82
8946,4359,2023-08-12,22322.84
8947,287,2022-02-02,13322.85
8948,2496,2024-01-21,18412.06
8949,4613,2022-11-27,13677.24
8950,6224,2022-10-11,17866.23
8951,3216,2024-01-17,34047.48
8952,3282,2024-07-28,12609.77
8953,2084,2023-01-09,18751.99
8954,9494,2022-06-30,21070.74
8955,4234,2022-06-05,24059.71
8956,218,2023-05-15,14794.12
8957,349,2024-07-28,11071.32
8958,4662,2024-01-12,17790.87
8959,3986,2024-09-06,15737.86
8960,821,2024-05-12,5297.68
8961,5482,2022-08-22,9186.19
8962,9614,2024-10-06,10528.35
8963,1354,2022-08-23,12109.31
8964,609,2023-11-05,16549.67
8965,719,2022-07-16,8880.41
8966,6504,2022-05-22,19314.13
8967,6866,2022-11-07,7541.05
8968,504,2022-01-19,13812.63
8969,536,2024-10-29,1506.66
8970,6576,2022-10-03,19591.64
8971,9184,2023-12-16,372.92
8972,4287,2023-03-04,14434.23
8973,5510,2024-08-17,21890.42
8974,9115,2024-07-22,9085.13
8975,3616,2023-02-21,10067.47
8976,4736,2023-10-15,19865.87
8977,8199,2024-11-05,11862.61
8978,5869,2023-02-28,18240.86
8979,1463,2024-10-04,289.82
8980,1767,2023-01-18,6115.68
8981,9347,2023-08-04,15230.81
8982,7734,2024-04-05,11748.54
8983,4132,2022-07-06,28926.59
8984,3973,2024-02-27,17235.4
8985,6770,2024-10-31,27302.94
8986,4648,2024-03-04,15064.77
8987,2553,2023-05-07,14730.77
8988,3403,2022-02-16,11343.89
8989,8108,2022-07-07,5976.74
8990,6680,2022-10-12,10586.25
8991,5978,2024-05-16,21931.39
8992,8495,2022-10-27,5805.65
8993,5086,2022-10-18,17470.7
8994,8827,2024-03-15,9551.24
8995,4324,2023-11-14,21078.77
8996,8161,2022-12-07,24700.61
8997,4753,2022-09-21,7626.92
8998,646,2022-01-06,13674.3
8999,2315,2022-03-12,19453.23
9000,8948,2022-02-12,13346.87
9001,814,2024-03-12,19893.44
9002,4984,2022-06-26,13899.44
9003,287,2024-02-12,35250.42
9004,1410,2023-10-17,21533.6
9005,9167,2022-02-19,17147.2
9006,4585,2023-11-24,7675.65
9007,2347,2023-03-03,25452.23
9008,1877,2024-10-11,9581.65
9009,3325,2024-03-31,5589.42
9010,3247,2022-04-27,13644.39
9011,5248,2023-04-26,29630.47
9012,3557,2024-05-11,18993.84
9013,9803,2024-02-21,17452.76
9014,211,2023-02-16,7309.87
9015,954,2022-07-03,11913.46
9016,618,2022-04-27,16930.6
9017,8624,2022-04-18,11700.8
9018,1081,2023-04-26,10324.01
9019,8537,2024-06-27,20261.55
9020,59,2022-08-22,24882.17
9021,8712,2023-09-27,13360.43
9022,2843,2022-04-02,18198.75
9023,3779,2024-12-14,7603.59
9024,4566,2023-11-19,19578.74
9025,5491,2022-05-13,25152.55
9026,829,2023-01-04,26905.49
9027,809,2023-04-17,8813.36
9028,3615,2023-06-22,24260.69
9029,6835,2024-06-27,23108.41
9030,1451,2024-05-19,2291.72
9031,6841,2023-05-12,10521.31
9032,2792,2024-03-17,17602.02
9033,406,2024-12-29,27211.32
9034,1350,2024-11-14,5779.7
9035,2247,2022-10-15,24086.47
9036,8519,2024-05-28,25986.56
9037,5715,2022-05-17,18582.54
9038,7519,2023-09-13,9493.36
9039,7504,2023-06-10,12185.14
9040,5694,2022-01-08,14659.31
9041,1207,2023-03-28,26515.62
9042,596,2022-06-30,29999.46
9043,8987,2023-12-16,17892.1
9044,4007,2023-03-11,11353.31
9045,7089,2022-01-18,12117.34
9046,3323,2024-10-15,28194.47
9047,8255,2024-07-06,19606.05
9048,2286,2023-08-18,15121.79
9049,9138,2022-07-13,17850.61
9050,5054,2022-09-13,4938.51
9051,6918,2022-10-14,15938.92
9052,7773,2023-04-22,7814.96
9053,5833,2024-04-15,9178.0
9054,1702,2022-02-28,10900.09
9055,7960,2024-04-10,17736.7
9056,7847,2024-05-24,3790.4
9057,8341,2022-07-21,3603.4
9058,7844,2024-10-11,7728.3
9059,2053,2024-03-26,14701.69
9060,8892,2024-12-23,15225.97
9061,6704,2023-03-20,28072.54
9062,7086,2023-04-29,10523.02
9063,5858,2024-12-13,5774.73
9064,1439,2022-02-20,13971.52
9065,2646,2024-03-23,10603.49
9066,6579,2024-07-30,26130.23
9067,9702,2022-12-19,9343.34
9068,3016,2022-11-22,2405.08
9069,7083,2024-05-20,19362.2
9070,7273,2024-06-09,11892.2
9071,8436,2024-11-20,17583.54
9072,9337,2022-01-23,7270.12
9073,7333,2023-02-03,8860.95
9074,1403,2024-03-24,14671.69
9075,5323,2024-03-20,17151.68
9076,3069,2022-12-13,13879.73
9077,7599,2022-01-02,11335.66
9078,9516,2023-08-20,23189.72
9079,5210,2023-05-11,10059.8
9080,2222,2022-08-06,1729.95
9081,5594,2023-10-25,13483.32
9082,7869,2024-09-03,8993.42
9083,2496,2024-08-10,10803.5
9084,5288,2024-06-07,6191.8
9085,6229,2024-10-12,7265.04
9086,409,2023-08-30,11549.45
9087,9127,2023-01-20,27517.79
9088,8720,2024-01-27,1862.98
9089,5196,2022-02-20,2028.62
9090,1187,2022-03-02,15975.93
9091,2045,2023-08-19,27315.39
9092,1792,2024-06-21,15040.19
9093,5402,2024-03-04,6254.33
9094,9035,2024-09-15,12585.3
9095,9367,2023-01-21,16829.79
9096,2279,2022-05-24,13279.05
9097,6496,2023-12-23,5220.52
9098,1521,2023-12-20,23152.18
9099,8731,2024-12-30,15325.23
9100,1316,2024-06-22,8633.12
9101,5053,2022-08-22,14958.74
9102,7022,2024-12-12,27664.87
9103,919,2022-03-22,13430.49
9104,715,2024-01-10,12445.04
9105,9888,2022-01-09,12481.3
9106,4291,2023-01-12,6243.18
9107,9739,2023-07-07,18244.43
9108,8567,2023-01-06,8292.79
9109,9195,2024-07-04,18970.02
9110,5728,2024-10-03,15875.87
9111,816,2024-08-06,14448.86
9112,273,2023-04-23,14677.82
9113,9661,2022-10-17,18652.51
9114,296,2023-02-06,16209.16
9115,1666,2022-09-10,1688.24
9116,5569,2022-11-04,8860.14
9117,1046,2022-01-28,15069.79
9118,6414,2024-11-04,7676.34
9119,8084,2022-03-15,10634.12
9120,2801,2023-07-18,7239.6
9121,6579,2022-02-17,15598.16
9122,2446,2023-12-07,11609.93
9123,2656,2023-01-07,4114.28
9124,3098,2023-04-11,6664.0
9125,9908,2024-04-15,23773.95
9126,1951,2023-03-08,12588.42
9127,6299,2022-02-02,16269.52
9128,686,2022-12-11,18506.89
9129,8168,2022-01-28,17248.16
9130,325,2023-02-05,12497.71
9131,4288,2022-10-06,1916.01
9132,6307,2022-12-20,19773.17
9133,2276,2024-05-17,21051.72
9134,9408,2023-06-16,14678.32
9135,5956,2024-07-13,1213.77
9136,7694,2023-05-05,9827.07
9137,408,2023-08-14,2829.52
9138,8108,2023-10-31,18026.33
9139,4540,2022-07-08,12370.69
9140,6407,2023-09-17,30562.01
9141,6685,2024-01-23,10871.66
9142,4190,2024-10-12,3842.95
9143,6233,2022-04-12,7832.8
9144,3413,2024-10-06,15267.71
9145,4980,2024-01-12,24672.06
9146,6106,2023-06-03,10172.76
9147,4168,2023-03-25,6430.28
9148,1075,2023-11-08,17638.38
9149,6240,2023-07-29,3950.2
9150,8995,2024-05-28,6316.92
9151,5799,2024-05-07,0.0
9152,3255,2024-11-18,13726.46
9153,8302,2023-07-03,15630.31
9154,4861,2023-02-11,16556.42
9155,5787,2023-04-14,9095.21
9156,2622,2024-05-28,19653.83
9157,8103,2024-05-02,19143.79
9158,7114,2023-03-19,11619.44
9159,4911,2024-03-13,2293.0
9160,5132,2024-11-26,3117.04
9161,2528,2023-05-08,17685.84
9162,7549,2022-03-02,3690.7
9163,5979,2024-08-26,1767.96
9164,7717,2024-12-10,14644.48
9165,8322,2022-01-10,5921.84
9166,3993,2023-08-19,11783.62
9167,6694,2022-11-22,19677.17
9168,4126,2023-03-24,18462.54
9169,3996,2023-09-08,11468.5
9170,9783,2024-05-31,9835.36
9171,8775,2023-11-22,3503.9
9172,5834,2022-03-06,19215.07
9173,5007,2022-02-18,7607.7
9174,977,2023-10-16,17508.92
9175,523,2024-01-10,23861.0
9176,8717,2022-12-25,27525.53
9177,6569,2023-07-06,20720.49
9178,2707,2024-08-07,10000.1
9179,838,2022-01-17,16826.85
9180,3229,2024-07-26,9159.73
9181,2822,2023-07-29,21161.29
9182,9293,2023-02-06,26159.26
9183,7659,2022-04-04,29660.82
9184,3724,2024-07-04,10316.86
9185,2325,2024-09-30,9960.06
9186,4418,2023-10-07,26623.17
9187,79,2023-12-09,9000.06
9188,9212,2023-05-10,14366.3
9189,1040,2022-02-28,6555.43
9190,2257,2024-05-13,11151.07
9191,9161,2023-11-18,12936.0
9192,1802,2023-12-21,26202.26
9193,630,2023-12-27,25688.86
9194,80,2022-09-29,14839.08
9195,5628,2023-09-07,10762.31
9196,3031,2022-02-17,471.52
9197,5107,2022-07-12,3572.7
9198,5627,2023-03-06,15214.87
9199,1061,2023-04-10,13427.35
9200,7603,2022-10-13,13735.78
9201,3810,2023-06-27,31820.51
9202,8053,2023-04-04,3202.26
9203,3082,2023-11-09,30898.32
9204,1648,2022-06-11,22730.42
9205,2331,2022-08-17,7083.12
9206,5777,2023-05-05,17318.51
9207,4502,2022-03-01,18355.85
9208,6572,2022-12-08,22920.29
9209,3026,2024-01-04,36602.84
9210,4329,2024-08-01,19417.15
9211,9034,2022-11-02,2992.24
9212,6231,2024-06-08,16986.6
9213,5636,2023-01-11,12249.49
9214,838,2022-08-16,8519.77
9215,5956,2024-12-08,10650.41
9216,3661,2024-10-12,14638.77
9217,3153,2024-12-18,3562.04
